研报编号,证券代码,公司名称,预测机构,预测目标年度,预测每股收益_原文元每股,研报落款日,较晚公开日期,原文最新总股本_百万股,原件页码,原文预测行
AP202204221560861761,002839.SZ,张家港行,国信证券,2024,1.20,2022-04-22,2022-04-22,,1,摊薄每股收益(元) 0.55 0.72 0.90 1.04 1.20
AP202204251561434533,300059.SZ,东方财富,国信证券,2022,0.92,2022-04-24,2022-04-25,,1,摊薄每股收益(元) 0.55 0.83 0.92 1.16 1.42
AP202204251561434533,300059.SZ,东方财富,国信证券,2023,1.16,2022-04-24,2022-04-25,,1,摊薄每股收益(元) 0.55 0.83 0.92 1.16 1.42
AP202204251561434533,300059.SZ,东方财富,国信证券,2024,1.42,2022-04-24,2022-04-25,,1,摊薄每股收益(元) 0.55 0.83 0.92 1.16 1.42
AP202204251561504225,600036.SH,招商银行,国信证券,2022,5.38,2022-04-23,2022-04-25,,1,摊薄每股收益(元) 3.79 4.61 5.38 6.20 7.16
AP202204251561504225,600036.SH,招商银行,国信证券,2023,6.20,2022-04-23,2022-04-25,,1,摊薄每股收益(元) 3.79 4.61 5.38 6.20 7.16
AP202204251561504225,600036.SH,招商银行,国信证券,2024,7.16,2022-04-23,2022-04-25,,1,摊薄每股收益(元) 3.79 4.61 5.38 6.20 7.16
AP202204261561721172,600999.SH,招商证券,国信证券,2022,1.29,2022-04-26,2022-04-26,,1,摊薄每股收益(元) 1.06 1.25 1.29 1.54 1.77
AP202204261561721172,600999.SH,招商证券,国信证券,2023,1.54,2022-04-26,2022-04-26,,1,摊薄每股收益(元) 1.06 1.25 1.29 1.54 1.77
AP202204261561721172,600999.SH,招商证券,国信证券,2024,1.77,2022-04-26,2022-04-26,,1,摊薄每股收益(元) 1.06 1.25 1.29 1.54 1.77
AP202204271561941015,000001.SZ,平安银行,国信证券,2022,2.11,2022-04-27,2022-04-27,,1,摊薄每股收益(元) 1.49 1.73 2.11 2.49 2.95
AP202204271561941015,000001.SZ,平安银行,国信证券,2023,2.49,2022-04-27,2022-04-27,,1,摊薄每股收益(元) 1.49 1.73 2.11 2.49 2.95
AP202204271561941015,000001.SZ,平安银行,国信证券,2024,2.95,2022-04-27,2022-04-27,,1,摊薄每股收益(元) 1.49 1.73 2.11 2.49 2.95
AP202204271561941042,002142.SZ,宁波银行,国信证券,2022,3.46,2022-04-27,2022-04-27,,1,摊薄每股收益(元) 2.28 2.85 3.46 4.20 5.06
AP202204271561941042,002142.SZ,宁波银行,国信证券,2023,4.20,2022-04-27,2022-04-27,,1,摊薄每股收益(元) 2.28 2.85 3.46 4.20 5.06
AP202204271561941042,002142.SZ,宁波银行,国信证券,2024,5.06,2022-04-27,2022-04-27,,1,摊薄每股收益(元) 2.28 2.85 3.46 4.20 5.06
AP202204281562186258,601838.SH,成都银行,国信证券,2022,2.56,2022-04-28,2022-04-28,,1,摊薄每股收益(元) 1.67 2.09 2.56 3.08 3.69
AP202204281562186258,601838.SH,成都银行,国信证券,2023,3.08,2022-04-28,2022-04-28,,1,摊薄每股收益(元) 1.67 2.09 2.56 3.08 3.69
AP202204281562186258,601838.SH,成都银行,国信证券,2024,3.69,2022-04-28,2022-04-28,,1,摊薄每股收益(元) 1.67 2.09 2.56 3.08 3.69
AP202204291562313758,601166.SH,兴业银行,国信证券,2022,4.51,2022-04-29,2022-04-29,,1,摊薄每股收益(元) 3.21 3.98 4.51 5.11 5.70
AP202204291562313758,601166.SH,兴业银行,国信证券,2023,5.11,2022-04-29,2022-04-29,,1,摊薄每股收益(元) 3.21 3.98 4.51 5.11 5.70
AP202204291562313758,601166.SH,兴业银行,国信证券,2024,5.70,2022-04-29,2022-04-29,,1,摊薄每股收益(元) 3.21 3.98 4.51 5.11 5.70
AP202204291562326328,600030.SH,中信证券,国信证券,2022,1.8,2022-04-29,2022-04-29,,1,摊薄每股收益(元) 1.2 1.8 1.8 2.1 2.3
AP202204291562326328,600030.SH,中信证券,国信证券,2023,2.1,2022-04-29,2022-04-29,,1,摊薄每股收益(元) 1.2 1.8 1.8 2.1 2.3
AP202204291562326328,600030.SH,中信证券,国信证券,2024,2.3,2022-04-29,2022-04-29,,1,摊薄每股收益(元) 1.2 1.8 1.8 2.1 2.3
AP202205051563692469,601336.SH,新华保险,国信证券,2022,5.3,2022-05-05,2022-05-05,,1,摊薄每股收益(元) 4.6 4.8 5.3 6.4 7.5
AP202205051563692469,601336.SH,新华保险,国信证券,2023,6.4,2022-05-05,2022-05-05,,1,摊薄每股收益(元) 4.6 4.8 5.3 6.4 7.5
AP202205051563692469,601336.SH,新华保险,国信证券,2024,7.5,2022-05-05,2022-05-05,,1,摊薄每股收益(元) 4.6 4.8 5.3 6.4 7.5
AP202205061563927923,601318.SH,中国平安,国信证券,2022,6.65,2022-04-30,2022-05-06,,1,摊薄每股收益(元) 8.17 5.56 6.65 7.52 8.54
AP202205061563927923,601318.SH,中国平安,国信证券,2023,7.52,2022-04-30,2022-05-06,,1,摊薄每股收益(元) 8.17 5.56 6.65 7.52 8.54
AP202205061563927923,601318.SH,中国平安,国信证券,2024,8.54,2022-04-30,2022-05-06,,1,摊薄每股收益(元) 8.17 5.56 6.65 7.52 8.54
AP202205091564542275,601688.SH,华泰证券,国信证券,2022,1.6,2022-05-02,2022-05-09,,1,摊薄每股收益(元) 1.2 1.5 1.6 1.8 2.1
AP202205091564542275,601688.SH,华泰证券,国信证券,2023,1.8,2022-05-02,2022-05-09,,1,摊薄每股收益(元) 1.2 1.5 1.6 1.8 2.1
AP202205091564542275,601688.SH,华泰证券,国信证券,2024,2.1,2022-05-02,2022-05-09,,1,摊薄每股收益(元) 1.2 1.5 1.6 1.8 2.1
AP202205191566532706,601328.SH,交通银行,国信证券,2022,1.18,2022-05-01,2022-05-19,,1,摊薄每股收益(元) 0.99 1.10 1.18 1.26 1.34
AP202205191566532706,601328.SH,交通银行,国信证券,2023,1.26,2022-05-01,2022-05-19,,1,摊薄每股收益(元) 0.99 1.10 1.18 1.26 1.34
AP202205191566532706,601328.SH,交通银行,国信证券,2024,1.34,2022-05-01,2022-05-19,,1,摊薄每股收益(元) 0.99 1.10 1.18 1.26 1.34
