ts_code,stockName,infoCode,publishDate,orgCode,orgName,orgSName,title,attachPages,source_raw_path,directory_retrieved_at
000776.SZ,广发证券,AP202303021583949845,2023-03-02 00:00:00.000,81060088,东吴证券国际经纪有限公司,东吴证券国际经纪,驾乘财富管理东风，重整旗鼓蓄势待发,8,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202303311584752804,2023-03-31 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券2022年报点评：公募业务保持领先地位，场外衍生品发力,4,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202303311584774604,2023-03-31 00:00:00.000,80092742,信达证券股份有限公司,信达证券,自营业务拖累业绩，资管公募化成长可期,4,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202304021585024024,2023-04-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2022年报点评：市场波动影响公司业绩，财富管理仍为推荐主逻辑,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202304041585122384,2023-04-04 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,广发证券2022年报点评：投行业务逆增长，财管布局韧性强,5,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202304291586126064,2023-04-29 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2023一季报点评：泛财富管理业务短期承压，仍为公司业绩重要支撑点,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202304291586127226,2023-04-29 00:00:00.000,80092742,信达证券股份有限公司,信达证券,自营大幅反转，大财富格局更进一步,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202305041586231792,2023-05-04 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券2023一季报点评：自营驱动盈利改善，估值具有安全边际,4,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202306021588558956,2023-06-02 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券拟收购惠理集团20.20%股权点评：布局海外资管业务，财富管理品牌效应增强,4,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202308311597199140,2023-08-31 00:00:00.000,80092742,信达证券股份有限公司,信达证券,自营业绩改善，投资端改革或推动规模提升,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202309011597255624,2023-09-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2023年中报点评：产品完善+借力科技，继续看好公司财富管理业务！,11,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202309011597326748,2023-09-01 00:00:00.000,80036717,中邮证券有限责任公司,中邮证券,大财富管理已具头部优势，价值重估空间广,32,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202309011597330723,2023-09-01 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2023年半年报点评：投资收益同比翻倍，投行收入逆势增长,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202310311607003558,2023-10-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2023年三季报点评：泛财富管理业务短期承压，科技领先助推公司发展,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202311011607623420,2023-11-01 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2023年三季报点评：手续费收入小幅下滑，自营收入大幅增长,3,data/raw/510300_forward_eps_history_directory_v1/000776_2023_0001.json,2026-09-06T21:19:22.354385+08:00
000776.SZ,广发证券,AP202401161617515491,2024-01-16 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,深度报告：顺应公募化发展浪潮，借力基金深耕资管业务,23,data/raw/510300_forward_eps_history_directory_v1/000776_2024_0001.json,2026-09-06T21:19:22.804561+08:00
000776.SZ,广发证券,AP202403291629047927,2024-03-29 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2023年报点评：自营业务相对稳健，鸿蒙生态激发活力,3,data/raw/510300_forward_eps_history_directory_v1/000776_2024_0001.json,2026-09-06T21:19:22.804561+08:00
000776.SZ,广发证券,AP202404181630512650,2024-04-18 00:00:00.000,80000197,中航证券有限公司,中航证券,2023年报点评：自营业务表现亮眼，财富管理稳步推进,6,data/raw/510300_forward_eps_history_directory_v1/000776_2024_0001.json,2026-09-06T21:19:22.804561+08:00
000776.SZ,广发证券,AP202405011632163034,2024-05-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2024一季报点评：整体业绩下滑，泛财富管理业务表现相对韧性,3,data/raw/510300_forward_eps_history_directory_v1/000776_2024_0001.json,2026-09-06T21:19:22.804561+08:00
000776.SZ,广发证券,AP202409011639680287,2024-09-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2024年半年报点评：泛财富管理业务波动，自营及投行业务表现亮眼,4,data/raw/510300_forward_eps_history_directory_v1/000776_2024_0001.json,2026-09-06T21:19:22.804561+08:00
000776.SZ,广发证券,AP202411011640661016,2024-11-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2024年三季报点评：自营业务表现较强，投行债承表现亮眼,3,data/raw/510300_forward_eps_history_directory_v1/000776_2024_0001.json,2026-09-06T21:19:22.804561+08:00
000776.SZ,广发证券,AP202502201643322272,2025-02-20 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,广发证券点评：DeepSeek部署进度快，全面赋能经纪业务,3,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202503301649141819,2025-03-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2024年年报点评：整体业绩稳健增长，投资收益表现亮眼,4,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202504161657213726,2025-04-16 00:00:00.000,80000197,中航证券有限公司,中航证券,2024年年报点评：自营业务表现亮眼，财富管理转型稳步推进,6,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202504301664920478,2025-04-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2025年一季报点评：各业务板块收入均有增长，自营及经纪表现亮眼,5,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202508311737338608,2025-08-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2025年中报点评：费类业务整体表现良好，自营投资收益同比高增,4,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202510131761323331,2025-10-13 00:00:00.000,10000082,国金证券股份有限公司,国金证券,大资管业务具备核心优势的头部券商,19,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202510311772510547,2025-10-31 00:00:00.000,10000082,国金证券股份有限公司,国金证券,经纪、投资业务增长强劲,4,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202511011772836302,2025-11-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2025年三季报点评：财富管理优势显著，自营投资收益增势突出,4,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202511021773654269,2025-11-02 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券2025三季报点评：业绩超预期，H股小额增发对股价影响有限,4,data/raw/510300_forward_eps_history_directory_v1/000776_2025_0001.json,2026-09-06T21:19:24.131610+08:00
000776.SZ,广发证券,AP202601071816825694,2026-01-07 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,广发拟配售H股及发行可转债，募资用于拓展国际业务,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202601081816842572,2026-01-08 00:00:00.000,10000082,国金证券股份有限公司,国金证券,拟进行H股募资，积极拓展国际业务,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202601091816866640,2026-01-09 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券配售H股及发行可转债点评：稀释总股份4%、H股19%，中长期利好国际业务,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202603311820892425,2026-03-31 00:00:00.000,10000082,国金证券股份有限公司,国金证券,利润增速超40%，境外收入占比提升,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202603311820910685,2026-03-31 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券2025年报点评：扣非净利润同比+60%，大财富管理业务高增,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202604021820967262,2026-04-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2025年年报点评：多元业务齐头并进，财富管理优势突出,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202604081821065117,2026-04-08 00:00:00.000,80000197,中航证券有限公司,中航证券,2025年年报点评：业绩全面向好，盈利能力显著提升,6,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202604281821647899,2026-04-28 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2026年一季报点评：归母净利润同比+71%，投资净收益同比翻倍,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202604281821659636,2026-04-28 00:00:00.000,80000162,开源证券股份有限公司,开源证券,广发证券2026年一季报点评：业绩超预期，投资收益高增是主因,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
000776.SZ,广发证券,AP202604281821659911,2026-04-28 00:00:00.000,10000082,国金证券股份有限公司,国金证券,利润高增，扩表提速,4,data/raw/510300_forward_eps_history_directory_v1/000776_2026_0001.json,2026-09-06T21:19:23.903408+08:00
600030.SH,中信证券,AP201703230430193858,2017-03-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：券商龙头稳中求进，海外优势显著,5,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201703230430346388,2017-03-23 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2016年报点评：低估值龙头，增长亮点纷呈,3,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201703230431481483,2017-03-23 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券2016年年报点评：龙头券商业务领先，多元化与国际化并重,4,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201703270442063651,2017-03-27 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,2016年报点评：现金分红比例高达41%，行业龙头有望受益行业集中度提升,11,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201703280443873400,2017-03-28 00:00:00.000,80066522,中国中投证券有限责任公司,中投证券,年报点评：业绩稳健，各业务继续引领行业,4,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201705020547963160,2017-05-02 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2017年一季报点评：业务稳步发展，费用控制提升业绩,3,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201705050557023299,2017-05-05 00:00:00.000,80000119,群益证券,群益证券,一季报点评：业绩符合预期，看好未来证券震荡向上格局,2,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201708280834297181,2017-08-28 00:00:00.000,80000064,华安证券,华安证券,2017半年报点：收入结构均衡 龙头地位凸显,4,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201709030853204546,2017-09-03 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券2017年半年报点评：行业龙头地位稳固，业绩平稳、业务领先,4,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201709280917594410,2017-09-28 00:00:00.000,80000064,华安证券,华安证券,业务结构均衡 龙头地位不变,18,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201711031002449317,2017-11-03 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券第三季度报告点评：经营业绩稳定，行业龙头地位难撼,4,data/raw/510300_forward_eps_history_directory_v1/600030_2017_0001.json,2026-09-06T21:19:25.880508+08:00
600030.SH,中信证券,AP201801251081861893,2018-01-25 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2017年业绩快报点评：各项业务领先同业，护航业绩稳增长,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201801261082657554,2018-01-26 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,中信证券：2017业绩快报点评，业绩边际大幅改善,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803231109332495,2018-03-23 00:00:00.000,80000064,华安证券,华安证券,2017年年报点评：收入均衡 行业龙头,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803231109375889,2018-03-23 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,2017年年报点评：业绩表现优于行业整体，龙头地位稳固,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803241110181594,2018-03-25 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2017年年报点评：龙头时代，券商标杆,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803261110337920,2018-03-26 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,中信证券： 业绩稳健促进持续发展，有望强化龙头优势,10,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803261110372418,2018-03-26 00:00:00.000,80000080,山西证券股份有限公司,山西证券,龙头地位稳固，业绩稳健估值低,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803261110550282,2018-03-26 00:00:00.000,80000049,华鑫证券有限责任公司,华鑫证券,机构客户占比高，衍生品与FICC等新业务启航 ,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201803301115300041,2018-03-30 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券2017年年报点评：全业务条线业内领跑，海外子公司蓄势待发,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201804021115378432,2018-04-02 00:00:00.000,80000197,中航证券有限公司,中航证券,中信证券2017年年报点评：在成为系统重要性券商的道路上稳步前进,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201804021115380343,2018-04-02 00:00:00.000,80000119,群益证券(香港)有限公司,群益证券,年报点评：投行优势继续强化,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201804281133266146,2018-05-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年一季报点评：业绩最佳，龙头演绎,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201805021134453793,2018-05-02 00:00:00.000,80050806,太平洋证券股份有限公司,太平洋,中信证券一季报点评：释放投资业绩，业绩稳健强化龙头优势,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201805061138165948,2018-05-06 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券一季度报告点评：结构均衡、综合实力强劲，行业领跑地位稳固,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201805101140799962,2018-05-10 00:00:00.000,80000197,中航证券,中航证券,2018年一季报点评：依托综合实力，逆势稳步增长,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201807051163760125,2018-07-05 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,享有政策红利的行业龙头,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201807131166237367,2018-07-13 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2018年上半年业绩快报点评：传统业务优势稳固，创新业务行业领先,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201807131166377816,2018-07-13 00:00:00.000,80114781,东兴证券股份有限公司,东兴证券,事件点评：抓时机、收份额、风控稳、龙头强,6,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201807181167578050,2018-07-18 00:00:00.000,80036717,中邮证券有限责任公司,中邮证券,业绩韧性出色，估值合理,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201807191168116392,2018-07-19 00:00:00.000,80114781,东兴证券股份有限公司,东兴证券,深度报告：精准战略收获周期的果实 创新基因期盼时间的玫瑰,41,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201807221168884435,2018-07-22 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,深度报告：行业龙头，乘风而起,18,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808241182486641,2018-08-24 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年中报点评：投资交易驱动，业绩领衔行业,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808241182495265,2018-08-24 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,业绩增速大幅领先行业，彰显龙头本色,7,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808241182500667,2018-08-24 00:00:00.000,80000187,万联证券股份有限公司,万联证券,点评报告：龙头逆市增长，业绩符合预期,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808241182515401,2018-08-24 00:00:00.000,80114781,东兴证券股份有限公司,东兴证券,半年报点评：业绩稳健无忧 向现代投资银行转型,6,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808271183090788,2018-08-27 00:00:00.000,80000080,山西证券股份有限公司,山西证券,龙头地位稳固，战略调整，风险可控,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808271183093380,2018-08-27 00:00:00.000,80000038,民生证券股份有限公司,民生证券,2018年中报点评：综合实力行业领先，聚焦主业保持业绩稳健,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808271183130813,2018-08-27 00:00:00.000,80000119,群益证券,群益证券,年报点评：各项业务均好于同业，龙头地位继续巩固,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808271183215363,2018-08-27 00:00:00.000,80000199,爱建证券有限责任公司,爱建证券,2018半年报点评：自营经纪表现亮眼，龙头业绩逆势增长,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201808291184449088,2018-08-29 00:00:00.000,80036717,中邮证券有限责任公司,中邮证券,边际增速承压明显，可立足中长期配置,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201810311227394935,2018-10-31 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,自营波动加剧、计提信用减值拖累三季度业绩,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201810311227404971,2018-10-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年三季报点评：投资拖累盈利，减值释放风险,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201810311227918142,2018-10-31 00:00:00.000,80000199,爱建证券有限责任公司,爱建证券,2018三季报点评：龙头业绩行业领先，减值计提释放业务风险,3,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201811291253483735,2018-11-29 00:00:00.000,80000038,民生证券股份有限公司,民生证券,三季度报告点评：业绩稳健尽显韧性，行业领先优于同业,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201812251279559551,2018-12-25 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,并购广证抢占湾区发展先机，并购重组望成业务新亮点,5,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201812251279612691,2018-12-25 00:00:00.000,80000038,民生证券股份有限公司,民生证券,筹划发行股份购买资产公告点评：拟全资收购广州证券，领先地位进一步巩固,4,data/raw/510300_forward_eps_history_directory_v1/600030_2018_0001.json,2026-09-06T21:19:27.018472+08:00
600030.SH,中信证券,AP201901071282749317,2019-01-07 00:00:00.000,80036717,中邮证券有限责任公司,中邮证券,拟收购广州证券，加强华南区域布局,5,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201901241288194779,2019-01-24 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,四季度拖累业绩，全年下滑17.8%,4,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201901241288271040,2019-01-24 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券2018业绩快报点评：业绩承压表现仍优于行业，规模化发展再上台阶,4,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201901241288373325,2019-01-25 00:00:00.000,80000119,群益证券(香港)有限公司,群益证券,业绩快报点评：全年业绩好于同业，龙头地位巩固,3,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201901291289698936,2019-01-29 00:00:00.000,80000187,万联证券股份有限公司,万联证券,2018年业绩快报点评：净利下滑18%，龙头优势仍在,4,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201902111294390490,2019-02-11 00:00:00.000,80000134,华金证券股份有限公司,华金证券,通过外延式扩张，再度夯实领先地位,8,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903051302776982,2019-03-05 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,员工持股计划发布，看好龙头价值,3,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903051302888352,2019-03-05 00:00:00.000,80000187,万联证券股份有限公司,万联证券,事件点评：发布员工持股计划草案，彰显长期发展信心,3,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903121305006157,2019-03-12 00:00:00.000,80000081,东莞证券股份有限公司,东莞证券,动态点评：经营环境持续改善，公司迎来业绩反转,3,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903221308588492,2019-03-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2018年报点评：龙头稳健，彰显价值,5,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903221308591913,2019-03-22 00:00:00.000,80000134,华金证券股份有限公司,华金证券,我国最有希望成为国际一流投行的证券公司,4,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903221308608740,2019-03-22 00:00:00.000,80000200,中银国际证券股份有限公司,中银国际,充分受益资本市场改革的龙头券商,7,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903221308662328,2019-03-22 00:00:00.000,80000038,民生证券股份有限公司,民生证券,中信证券2018年度报告点评：行业优势地位稳固，综合实力有望持续提升,4,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
600030.SH,中信证券,AP201903221308680390,2019-03-22 00:00:00.000,80000187,万联证券股份有限公司,万联证券,年报点评：龙头地位稳固，未来发展向好,5,data/raw/510300_forward_eps_history_directory_v1/600030_2019_0001.json,2026-09-06T21:19:27.764641+08:00
