ts_code,stockName,infoCode,publishDate,orgCode,orgName,orgSName,title,attachPages,source_raw_path,directory_retrieved_at
601328.SH,交通银行,AP202203281555491922,2022-03-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2021年报点评：业绩稳健增长，拨备覆盖率不断回升,5,data/raw/510300_forward_eps_history_directory_v1/601328_2022_0001.json,2026-09-06T21:20:21.552206+08:00
601328.SH,交通银行,AP202205191566532706,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：业绩总体平稳，中收增长较好,5,data/raw/510300_forward_eps_history_directory_v1/601328_2022_0001.json,2026-09-06T21:20:21.552206+08:00
601328.SH,交通银行,AP202303311584767413,2023-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年报点评：业绩增速稳定，资产质量继续改善,4,data/raw/510300_forward_eps_history_directory_v1/601328_2023_0001.json,2026-09-06T21:20:22.816617+08:00
601328.SH,交通银行,AP202305041586246231,2023-05-04 00:00:00.000,80000007,国信证券股份有限公司,国信证券,一季报点评：经营稳健，规模扩张较好,4,data/raw/510300_forward_eps_history_directory_v1/601328_2023_0001.json,2026-09-06T21:20:22.816617+08:00
601328.SH,交通银行,AP202403291629020947,2024-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年报点评：净息差延续收窄，非息收入同比增长,4,data/raw/510300_forward_eps_history_directory_v1/601328_2024_0001.json,2026-09-06T21:20:23.055279+08:00
601328.SH,交通银行,AP202404281631514462,2024-04-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年一季报点评：息差降幅收窄，资产质量稳定,4,data/raw/510300_forward_eps_history_directory_v1/601328_2024_0001.json,2026-09-06T21:20:23.055279+08:00
601328.SH,交通银行,AP202408291639556380,2024-08-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年半年报点评：营收净利同比双降，资产质量整体平稳,4,data/raw/510300_forward_eps_history_directory_v1/601328_2024_0001.json,2026-09-06T21:20:23.055279+08:00
601328.SH,交通银行,AP202509031738372597,2025-09-03 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年半年报点评：营收增速回正，资产质量稳健,4,data/raw/510300_forward_eps_history_directory_v1/601328_2025_0001.json,2026-09-06T21:20:24.182103+08:00
601328.SH,交通银行,AP202510311772414401,2025-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年三季报点评：营收利润增速均回升,4,data/raw/510300_forward_eps_history_directory_v1/601328_2025_0001.json,2026-09-06T21:20:24.182103+08:00
601328.SH,交通银行,AP202603311820899271,2026-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年报点评：息差环比趋稳，拨备计提充分,4,data/raw/510300_forward_eps_history_directory_v1/601328_2026_0001.json,2026-09-06T21:20:24.553275+08:00
601601.SH,中国太保,AP202002051374796706,2020-02-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2019年年度业绩预增公告点评：业绩高增，基本面坚实,5,data/raw/510300_forward_eps_history_directory_v1/601601_2020_0001.json,2026-09-06T21:20:27.755891+08:00
601601.SH,中国太保,AP202401251618101975,2024-01-25 00:00:00.000,80000007,国信证券股份有限公司,国信证券,负债改革，“长航”长行,35,data/raw/510300_forward_eps_history_directory_v1/601601_2024_0001.json,2026-09-06T21:20:30.361145+08:00
601601.SH,中国太保,AP202403291629051859,2024-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,配置结构优化，价值指标增长,5,data/raw/510300_forward_eps_history_directory_v1/601601_2024_0001.json,2026-09-06T21:20:30.361145+08:00
601601.SH,中国太保,AP202404281631515377,2024-04-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,转型红利释放，利润彰显韧性,5,data/raw/510300_forward_eps_history_directory_v1/601601_2024_0001.json,2026-09-06T21:20:30.361145+08:00
601601.SH,中国太保,AP202408301639605390,2024-08-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,转型深化，投资优异，利润显著提升,5,data/raw/510300_forward_eps_history_directory_v1/601601_2024_0001.json,2026-09-06T21:20:30.361145+08:00
601601.SH,中国太保,AP202410311640631281,2024-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,“长航”转型优化增长，权益反弹提升业绩,5,data/raw/510300_forward_eps_history_directory_v1/601601_2024_0001.json,2026-09-06T21:20:30.361145+08:00
601601.SH,中国太保,AP202503271648072754,2025-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩稳增，内含价值保持稳健,4,data/raw/510300_forward_eps_history_directory_v1/601601_2025_0001.json,2026-09-06T21:20:31.027309+08:00
601601.SH,中国太保,AP202504291664283761,2025-04-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,量稳质增，转型持续,4,data/raw/510300_forward_eps_history_directory_v1/601601_2025_0001.json,2026-09-06T21:20:31.027309+08:00
601601.SH,中国太保,AP202508291736534666,2025-08-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,保险投资稳健增长，新业务价值持续提升,4,data/raw/510300_forward_eps_history_directory_v1/601601_2025_0001.json,2026-09-06T21:20:31.027309+08:00
601601.SH,中国太保,AP202511041774883969,2025-11-04 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资助推业绩高增，负债转型成效显著,4,data/raw/510300_forward_eps_history_directory_v1/601601_2025_0001.json,2026-09-06T21:20:31.027309+08:00
601601.SH,中国太保,AP202603271820812909,2026-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,保险主业量价齐升，投资收益显著改善,4,data/raw/510300_forward_eps_history_directory_v1/601601_2026_0001.json,2026-09-06T21:20:32.323089+08:00
601601.SH,中国太保,AP202604291821772293,2026-04-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资显韧性，渠道正优化,4,data/raw/510300_forward_eps_history_directory_v1/601601_2026_0001.json,2026-09-06T21:20:32.323089+08:00
601628.SH,中国人寿,AP202203281555485455,2022-03-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,个险渠道质量提升，退保率趋于稳定,7,data/raw/510300_forward_eps_history_directory_v1/601628_2022_0001.json,2026-09-06T21:20:38.026804+08:00
601628.SH,中国人寿,AP202204281562180468,2022-04-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：渠道企稳，资产端成核心关注点,5,data/raw/510300_forward_eps_history_directory_v1/601628_2022_0001.json,2026-09-06T21:20:38.026804+08:00
601628.SH,中国人寿,AP202208261577696274,2022-08-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,二季度渠道和新单趋稳，权益类资产配置加大,8,data/raw/510300_forward_eps_history_directory_v1/601628_2022_0001.json,2026-09-06T21:20:38.026804+08:00
601628.SH,中国人寿,AP202308251595831377,2023-08-25 00:00:00.000,80000007,国信证券股份有限公司,国信证券,规模与增长并重，保费共价值双升,6,data/raw/510300_forward_eps_history_directory_v1/601628_2023_0001.json,2026-09-06T21:20:37.649776+08:00
601628.SH,中国人寿,AP202310271605161432,2023-10-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,短期业绩承压，战略持续转型,5,data/raw/510300_forward_eps_history_directory_v1/601628_2023_0001.json,2026-09-06T21:20:37.649776+08:00
601628.SH,中国人寿,AP202311091609776917,2023-11-09 00:00:00.000,80000007,国信证券股份有限公司,国信证券,布局养老机遇，推进营销改革,7,data/raw/510300_forward_eps_history_directory_v1/601628_2023_0001.json,2026-09-06T21:20:37.649776+08:00
601628.SH,中国人寿,AP202403291629018077,2024-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,龙头地位夯实，保费价值双升,5,data/raw/510300_forward_eps_history_directory_v1/601628_2024_0001.json,2026-09-06T21:20:39.423533+08:00
601628.SH,中国人寿,AP202404281631515376,2024-04-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,利润降幅收窄，营销改革深化,5,data/raw/510300_forward_eps_history_directory_v1/601628_2024_0001.json,2026-09-06T21:20:39.423533+08:00
601628.SH,中国人寿,AP202408301639604525,2024-08-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,龙头优势保持，价值指标提升,5,data/raw/510300_forward_eps_history_directory_v1/601628_2024_0001.json,2026-09-06T21:20:39.423533+08:00
601628.SH,中国人寿,AP202410311640631279,2024-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,资产持续重估，利润历史新高,5,data/raw/510300_forward_eps_history_directory_v1/601628_2024_0001.json,2026-09-06T21:20:39.423533+08:00
601628.SH,中国人寿,AP202503271648313551,2025-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资弹性驱动业绩高增长,5,data/raw/510300_forward_eps_history_directory_v1/601628_2025_0001.json,2026-09-06T21:20:39.160149+08:00
601628.SH,中国人寿,AP202504301665122505,2025-04-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,负债结构优化，利润水平提升,4,data/raw/510300_forward_eps_history_directory_v1/601628_2025_0001.json,2026-09-06T21:20:39.160149+08:00
601628.SH,中国人寿,AP202508281735871617,2025-08-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业务转型显效，价值稳健增长,4,data/raw/510300_forward_eps_history_directory_v1/601628_2025_0001.json,2026-09-06T21:20:39.160149+08:00
601628.SH,中国人寿,AP202511041774883965,2025-11-04 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资收益跃升，NBV增长强劲,6,data/raw/510300_forward_eps_history_directory_v1/601628_2025_0001.json,2026-09-06T21:20:39.160149+08:00
601628.SH,中国人寿,AP202603261820762911,2026-03-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,价值与利润高增，权益投资占比提升,4,data/raw/510300_forward_eps_history_directory_v1/601628_2026_0001.json,2026-09-06T21:20:41.201880+08:00
601628.SH,中国人寿,AP202605051821967070,2026-05-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2026年一季报点评：NBV高增凸显转型潜力,4,data/raw/510300_forward_eps_history_directory_v1/601628_2026_0001.json,2026-09-06T21:20:41.201880+08:00
601628.SH,中国人寿,AP202607161827009891,2026-07-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2026年中报预增点评：资本市场成长主线促投资收益高增,7,data/raw/510300_forward_eps_history_directory_v1/601628_2026_0001.json,2026-09-06T21:20:41.201880+08:00
601939.SH,建设银行,AP202203301556016081,2022-03-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩符合预期，资产质量优异,5,data/raw/510300_forward_eps_history_directory_v1/601939_2022_0001.json,2026-09-06T21:20:45.205218+08:00
601939.SH,建设银行,AP202205191566532709,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：净息差基本稳定，资产质量向好,5,data/raw/510300_forward_eps_history_directory_v1/601939_2022_0001.json,2026-09-06T21:20:45.205218+08:00
601939.SH,建设银行,AP202303131584213377,2023-03-13 00:00:00.000,80000007,国信证券股份有限公司,国信证券,科技支撑普惠与零售,36,data/raw/510300_forward_eps_history_directory_v1/601939_2023_0001.json,2026-09-06T21:20:46.111898+08:00
601939.SH,建设银行,AP202303301584689341,2023-03-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩增长平稳，资产增速提升,4,data/raw/510300_forward_eps_history_directory_v1/601939_2023_0001.json,2026-09-06T21:20:46.111898+08:00
601939.SH,建设银行,AP202504131655830823,2025-04-13 00:00:00.000,80000007,国信证券股份有限公司,国信证券,“三大战略”纵深推进，新金融行动创新未来引擎,20,data/raw/510300_forward_eps_history_directory_v1/601939_2025_0001.json,2026-09-06T21:20:47.297618+08:00
601939.SH,建设银行,AP202505161673801813,2025-05-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年一季报点评：规模稳健扩张，资产质量改善,4,data/raw/510300_forward_eps_history_directory_v1/601939_2025_0001.json,2026-09-06T21:20:47.297618+08:00
601939.SH,建设银行,AP202509021738144311,2025-09-02 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年半年报点评：规模稳步扩张，营收利润增速均回升,4,data/raw/510300_forward_eps_history_directory_v1/601939_2025_0001.json,2026-09-06T21:20:47.297618+08:00
601939.SH,建设银行,AP202511031774376075,2025-11-03 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年三季报点评：利润增速转正，资产质量稳健,4,data/raw/510300_forward_eps_history_directory_v1/601939_2025_0001.json,2026-09-06T21:20:47.297618+08:00
601939.SH,建设银行,AP202603311820897161,2026-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年报点评：规模扩张提速，资产质量稳定,4,data/raw/510300_forward_eps_history_directory_v1/601939_2026_0001.json,2026-09-06T21:20:47.667992+08:00
