date,panic_budget,learned_budget,panic_reference_equity,learned_reference_equity,panic_state,learned_state,target,budget_status,budget_update_scheduled,last_successful_budget_origin
2019-01-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-01-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-01-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-01-31,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-01,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-02-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-01,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-07,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-03-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-01,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-02,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-03,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-04-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-07,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-05-31,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-03,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-06-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-01,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-02,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-03,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-07-31,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-01,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-02,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-07,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-08-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-02,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-03,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-09-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-10-31,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-01,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-07,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-08,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-14,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-15,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-21,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-22,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-28,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-11-29,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-02,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-03,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-04,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-05,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-06,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-09,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-10,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-11,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-12,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-13,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-16,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-17,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-18,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-19,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-20,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-23,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-24,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-25,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-26,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-27,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-30,,,,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,
2019-12-31,0.5,0.5,,,0.0,0.0,0.0,INITIAL_EQUAL_REFERENCE_WEALTH,False,
2020-01-02,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-02
2020-01-03,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-03
2020-01-06,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-06
2020-01-07,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-07
2020-01-08,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-08
2020-01-09,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-09
2020-01-10,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-10
2020-01-13,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-13
2020-01-14,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-14
2020-01-15,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-15
2020-01-16,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-16
2020-01-17,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-17
2020-01-20,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-20
2020-01-21,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-21
2020-01-22,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-22
2020-01-23,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-01-23
2020-02-03,0.5,0.5,200000.0,200000.0,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-03
2020-02-04,0.5,0.5,200000.0,200000.0,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-04
2020-02-05,0.5,0.5,201068.81984,201068.81984,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-05
2020-02-06,0.5,0.5,205820.81983999998,205820.81983999998,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-06
2020-02-07,0.5,0.5,205345.61984,205345.61984,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-07
2020-02-10,0.5,0.5,206032.01984,206032.01984,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-10
2020-02-11,0.5,0.5,208249.61984,208249.61984,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-11
2020-02-12,0.5,0.5,209728.01984000002,209728.01984000002,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-12
2020-02-13,0.5,0.5,208619.21984,208619.21984,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-13
2020-02-14,0.5,0.5,210044.81984,210044.81984,1.0,1.0,1.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-14
2020-02-17,0.5,0.5,214638.41984000002,214638.41984000002,0.0,1.0,0.5,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-17
2020-02-18,0.5008764790007078,0.49912352099929225,214067.60960000003,213318.41984,0.0,1.0,0.49912352099929225,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-18
2020-02-19,0.5008146075087662,0.49918539249123395,214067.60960000003,213371.21984,0.0,1.0,0.49918539249123395,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-19
2020-02-20,0.495247575718672,0.504752424281328,214067.60960000003,218176.01984000002,0.0,1.0,0.504752424281328,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-20
2020-02-21,0.49440207565936317,0.5055979243406368,214067.60960000003,218915.21983999998,0.0,1.0,0.5055979243406368,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-21
2020-02-24,0.49639967634292503,0.503600323657075,214067.60960000003,217172.81984,0.0,1.0,0.503600323657075,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-24
2020-02-25,0.4968863765480205,0.5031136234519795,214067.60960000003,216750.41984000002,0.0,1.0,0.5031136234519795,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-25
2020-02-26,0.4989655442798247,0.5010344557201754,214067.60960000003,214955.21984000003,0.0,1.0,0.5010344557201754,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-26
2020-02-27,0.4989041439603231,0.5010958560396769,214067.60960000003,215008.01984,0.0,1.0,0.5010958560396769,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-27
2020-02-28,0.507522702474439,0.49247729752556096,214067.60960000003,207721.61984,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-02-28
2020-03-02,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-02
2020-03-03,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-03
2020-03-04,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-04
2020-03-05,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-05
2020-03-06,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-06
2020-03-09,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-09
2020-03-10,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-10
2020-03-11,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-11
2020-03-12,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-12
2020-03-13,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-13
2020-03-16,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-16
2020-03-17,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-17
2020-03-18,0.506748107472608,0.493251892527392,214067.60960000003,208366.35008000003,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2020-03-18
