origin,ts_code,institution,report_id,prior_report_id,profit_revision_available,reason,current_profit_label,prior_profit_label
2018-03-30,600010.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600011.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600011.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600015.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600015.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600016.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600016.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600018.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600018.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600019.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600019.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600021.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600021.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600023.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600023.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600028.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600028.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600029.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600029.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600030.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600030.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600031.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600031.SH,soochow,AP201801311084533094,AP201710310992358961,False,NO_VIEW_MATCHED_PROFIT_VALUES_MISSING,,
2018-03-30,600036.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600036.SH,soochow,AP201803251110185035,AP201710290988959334,False,NO_VIEW_PROFIT_LABEL_MISMATCH_IN_SAVED_SOURCE,,净利润
2018-03-30,600038.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600038.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600048.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600048.SH,soochow,AP201803081100772977,AP201712071063761406,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600050.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600050.SH,soochow,AP201803161105059870,AP201711071018721634,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600061.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600061.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600066.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600066.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600068.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600068.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600074.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600074.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600085.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600085.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600089.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600089.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600100.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600100.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600104.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600104.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600109.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600109.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600111.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600111.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600115.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600115.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600118.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600118.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600153.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600153.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600157.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600157.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600170.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600170.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600177.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600177.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600188.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600188.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600196.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600196.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600208.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600208.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600219.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600219.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600221.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600221.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600233.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600233.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600271.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600271.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600276.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600276.SH,soochow,AP201801051074376568,AP201711061015620661,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600297.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600297.SH,soochow,AP201710270982881893,AP201710270982881893,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600309.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600309.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600332.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600332.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600340.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600340.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600352.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600352.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600362.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600362.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600369.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600369.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600372.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600372.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600373.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600373.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600376.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600376.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600383.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600383.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600390.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600390.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600406.SH,guosen,AP201710300990343237,AP201710300990343237,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600406.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600415.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600415.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600436.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600436.SH,soochow,AP201801101075912600,AP201710270982881881,True,AVAILABLE_MATCHED_PROFIT_REVISION,归母净利润,归母净利润
2018-03-30,600482.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600482.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600485.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600485.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600489.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600489.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600498.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600498.SH,soochow,AP201801241081196071,,False,NO_VIEW_COMPARABLE_PRIOR_TARGET_YEAR_NOT_PRESENT_IN_SAVED_EVIDENCE,,
2018-03-30,600518.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600518.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600519.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600519.SH,soochow,AP201803281112673249,AP201710270983030397,True,AVAILABLE_MATCHED_PROFIT_REVISION,归母净利润,归母净利润
2018-03-30,600522.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600522.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600535.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600535.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600547.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600547.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600549.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600549.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600570.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600570.SH,soochow,AP201803281112641475,AP201711060012974341,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600583.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600583.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600585.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600585.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600588.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600588.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600606.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600606.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600637.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600637.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600649.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600649.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600660.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600660.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600663.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600663.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600674.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600674.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600682.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600682.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600685.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600685.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600688.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600688.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600690.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600690.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600703.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600703.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600704.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600704.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600705.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600705.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600739.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600739.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600741.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600741.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600795.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600795.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600804.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600804.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600816.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600816.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600820.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600820.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600827.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600827.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600837.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600837.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600871.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600871.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600886.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600886.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600887.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600887.SH,soochow,AP201711021000420099,AP201711021000420099,True,AVAILABLE_MATCHED_PROFIT_REVISION,归母净利润,归母净利润
2018-03-30,600893.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600893.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600895.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600895.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600900.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600900.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600909.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600909.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600919.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600919.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600926.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600926.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600958.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600958.SH,soochow,AP201710300990455357,AP201710300990455357,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,600959.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600959.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600977.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600977.SH,soochow,AP201710300990359458,AP201710300990359458,False,NO_VIEW_MATCHED_PROFIT_VALUES_MISSING,,
2018-03-30,600999.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,600999.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601006.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601006.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601009.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601009.SH,soochow,AP201710290012971520,AP201710290012971520,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,601012.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601012.SH,soochow,AP201801231080853177,AP201711071018049504,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,601018.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601018.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601021.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601021.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601088.SH,guosen,AP201711010995930869,AP201711010995930869,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,601088.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601099.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601099.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601111.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601111.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601117.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601117.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601118.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601118.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601155.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601155.SH,soochow,AP201803151104300487,,False,NO_VIEW_COMPARABLE_PRIOR_TARGET_YEAR_NOT_PRESENT_IN_SAVED_EVIDENCE,,
2018-03-30,601163.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601163.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601166.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601166.SH,soochow,AP201710300990298908,AP201710300990298908,True,AVAILABLE_MATCHED_PROFIT_REVISION,净利润,净利润
2018-03-30,601169.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601169.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601186.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601186.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601198.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601198.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601211.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601211.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601212.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601212.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601216.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601216.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601225.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601225.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601228.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601228.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601229.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601229.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601288.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601288.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601318.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601318.SH,soochow,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601328.SH,guosen,,,False,NO_VIEW_LATEST_REPORT_MISSING_OR_STALE,,
2018-03-30,601328.SH,soochow,AP201802121090693998,AP201710290012971519,False,NO_VIEW_PROFIT_LABEL_MISMATCH_IN_SAVED_SOURCE,,净利润
